Time	TH	ErrorTH	H	HD=0	HD=1	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
4.3900	0.0020	0.0001	0.2574	0.9928	0.0072	A	0.000002	0.000002	B -- D	0.000005	0.000003	A -- T	0.000002	0.000002	A -- B -- D	0.000004	0.000003	B -- T	0.000012	0.000005	A -- B -- T -- D	0.000018	0.000006	B -- T -- D	0.000017	0.000006	A -- C	0.000016	0.000005	A -- D	0.000013	0.000005	A -- T -- D	0.000025	0.000007	<nil>	0.000072	0.000012	A -- B -- C	0.000131	0.000016	B -- C	0.000156	0.000018	T	0.000006	0.000003	A -- T -- C -- D	0.003617	0.000085	T -- C	0.000143	0.000016	C	0.011589	0.000151	A -- C -- D	0.001546	0.000056	C -- D	0.972174	0.000232	B -- T -- C -- D	0.001199	0.000049	A -- T -- C	0.000111	0.000015	D	0.006053	0.000110	T -- C -- D	0.000471	0.000030	A -- B -- T -- C -- D	0.000972	0.000044	B -- T -- C	0.000295	0.000024	A -- B -- T -- C	0.000343	0.000026	A -- B -- C -- D	0.000403	0.000028	B -- C -- D	0.000600	0.000034	T -- D	0.000004	0.000003
4.4000	0.0019	0.0001	0.2554	0.9929	0.0071	A	0.000002	0.000002	B -- D	0.000004	0.000003	A -- T	0.000002	0.000002	A -- B -- D	0.000004	0.000003	B -- T	0.000012	0.000005	A -- B -- T -- D	0.000018	0.000006	B -- T -- D	0.000016	0.000006	A -- C	0.000014	0.000005	A -- D	0.000012	0.000005	A -- T -- D	0.000024	0.000007	<nil>	0.000071	0.000012	A -- B -- C	0.000123	0.000016	T -- C	0.000134	0.000016	T	0.000006	0.000003	A -- T -- C -- D	0.003595	0.000085	C	0.011503	0.000151	A -- C -- D	0.001530	0.000055	C -- D	0.972410	0.000231	B -- T -- C -- D	0.001200	0.000049	A -- T -- C	0.000110	0.000015	D	0.006001	0.000109	T -- C -- D	0.000453	0.000030	A -- B -- T -- C	0.000339	0.000026	B -- T -- C	0.000295	0.000024	A -- B -- T -- C -- D	0.000955	0.000043	A -- B -- C -- D	0.000402	0.000028	B -- C	0.000162	0.000018	B -- C -- D	0.000597	0.000034	T -- D	0.000004	0.000003
4.4100	0.0019	0.0001	0.2537	0.9929	0.0071	A	0.000002	0.000002	B -- D	0.000004	0.000003	A -- T	0.000002	0.000002	A -- B -- D	0.000004	0.000003	B -- T	0.000011	0.000005	A -- B -- T -- D	0.000018	0.000006	B -- T -- D	0.000014	0.000005	A -- C	0.000014	0.000005	A -- D	0.000012	0.000005	A -- T -- D	0.000024	0.000007	<nil>	0.000070	0.000012	A -- B -- C	0.000121	0.000015	T -- C	0.000127	0.000016	T	0.000007	0.000004	A -- T -- C -- D	0.003565	0.000084	C	0.011418	0.000150	A -- C -- D	0.001513	0.000055	C -- D	0.972627	0.000231	B -- T -- C -- D	0.001198	0.000049	A -- T -- C	0.000110	0.000015	D	0.005952	0.000109	T -- C -- D	0.000458	0.000030	A -- B -- T -- C	0.000323	0.000025	B -- T -- C	0.000302	0.000024	A -- B -- T -- C -- D	0.000947	0.000043	A -- B -- C -- D	0.000399	0.000028	B -- C	0.000159	0.000018	B -- C -- D	0.000593	0.000034	T -- D	0.000006	0.000003
4.4200	0.0019	0.0001	0.2519	0.9930	0.0070	A	0.000002	0.000002	B -- D	0.000004	0.000003	A -- T	0.000002	0.000002	A -- B -- D	0.000004	0.000003	B -- T	0.000010	0.000004	A -- B -- T -- D	0.000018	0.000006	B -- T -- D	0.000014	0.000005	A -- C	0.000014	0.000005	A -- D	0.000012	0.000005	A -- T -- D	0.000024	0.000007	<nil>	0.000071	0.000012	A -- B -- C	0.000125	0.000016	T -- C	0.000131	0.000016	T	0.000006	0.000003	A -- T -- C -- D	0.003527	0.000084	C	0.011313	0.000149	A -- C -- D	0.001498	0.000055	C -- D	0.972860	0.000230	B -- T -- C -- D	0.001204	0.000049	A -- T -- C	0.000110	0.000015	D	0.005910	0.000108	A -- B -- T -- C -- D	0.000939	0.000043	B -- T -- C	0.000302	0.000024	T -- C -- D	0.000455	0.000030	A -- B -- T -- C	0.000313	0.000025	A -- B -- C -- D	0.000400	0.000028	B -- C	0.000152	0.000017	B -- C -- D	0.000574	0.000034	T -- D	0.000006	0.000003
4.4300	0.0019	0.0001	0.2502	0.9931	0.0069	A	0.000002	0.000002	B -- D	0.000004	0.000003	A -- T	0.000002	0.000002	A -- B -- D	0.000004	0.000003	B -- T	0.000010	0.000004	A -- B -- T -- D	0.000018	0.000006	B -- T -- D	0.000014	0.000005	A -- C	0.000014	0.000005	A -- D	0.000012	0.000005	A -- T -- D	0.000024	0.000007	<nil>	0.000068	0.000012	A -- B -- C	0.000127	0.000016	B -- C	0.000153	0.000017	T	0.000006	0.000003	A -- T -- C -- D	0.003492	0.000083	T -- C	0.000134	0.000016	C	0.011230	0.000149	A -- C -- D	0.001479	0.000054	C -- D	0.973083	0.000229	B -- T -- C -- D	0.001193	0.000049	A -- T -- C	0.000109	0.000015	D	0.005861	0.000108	A -- B -- T -- C -- D	0.000929	0.000043	B -- T -- C	0.000301	0.000024	T -- C -- D	0.000460	0.000030	A -- B -- T -- C	0.000304	0.000024	A -- B -- C -- D	0.000397	0.000028	T -- D	0.000006	0.000003	B -- C -- D	0.000563	0.000033
4.4400	0.0019	0.0001	0.2485	0.9931	0.0069	A	0.000002	0.000002	A -- T	0.000002	0.000002	B -- D	0.000005	0.000003	A -- B -- D	0.000003	0.000002	B -- T	0.000010	0.000004	A -- B -- T -- D	0.000018	0.000006	B -- T -- D	0.000014	0.000005	A -- C	0.000014	0.000005	A -- D	0.000012	0.000005	A -- T -- D	0.000024	0.000007	<nil>	0.000066	0.000011	A -- B -- C	0.000130	0.000016	B -- C	0.000153	0.000017	T -- C -- D	0.000461	0.000030	A -- T -- C -- D	0.003464	0.000083	T -- C	0.000128	0.000016	C	0.011134	0.000148	A -- C -- D	0.001459	0.000054	C -- D	0.973306	0.000228	B -- T -- C -- D	0.001184	0.000048	A -- T -- C	0.000112	0.000015	D	0.005805	0.000107	T	0.000006	0.000003	A -- B -- T -- C -- D	0.000928	0.000043	B -- T -- C	0.000299	0.000024	A -- B -- T -- C	0.000299	0.000024	A -- B -- C -- D	0.000392	0.000028	T -- D	0.000006	0.000003	B -- C -- D	0.000565	0.000033
4.4500	0.0019	0.0001	0.2469	0.9932	0.0068	A -- B -- D	0.000002	0.000002	A	0.000002	0.000002	A -- T	0.000002	0.000002	B -- D	0.000004	0.000003	B -- T	0.000010	0.000004	A -- B -- T -- D	0.000018	0.000006	B -- T -- D	0.000011	0.000005	A -- C	0.000014	0.000005	A -- D	0.000012	0.000005	A -- T -- D	0.000024	0.000007	<nil>	0.000065	0.000011	A -- B -- C	0.000130	0.000016	B -- C	0.000151	0.000017	T	0.000006	0.000003	T -- C -- D	0.000477	0.000030	A -- T -- C -- D	0.003435	0.000083	T -- C	0.000125	0.000016	C	0.011041	0.000148	A -- C -- D	0.001449	0.000054	C -- D	0.973510	0.000227	D	0.005765	0.000107	A -- B -- T -- C -- D	0.000917	0.000042	B -- T -- C	0.000294	0.000024	B -- T -- C -- D	0.001170	0.000048	A -- T -- C	0.000116	0.000015	A -- B -- T -- C	0.000292	0.000024	A -- B -- C -- D	0.000375	0.000027	T -- D	0.000009	0.000004	B -- C -- D	0.000573	0.000034
4.4600	0.0019	0.0001	0.2451	0.9933	0.0067	A -- B -- D	0.000002	0.000002	A	0.000002	0.000002	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	B -- D	0.000003	0.000002	B -- T	0.000009	0.000004	A -- B -- T -- D	0.000018	0.000006	A -- C	0.000014	0.000005	A -- D	0.000012	0.000005	A -- T -- D	0.000023	0.000007	<nil>	0.000064	0.000011	A -- B -- C	0.000125	0.000016	B -- C	0.000154	0.000017	T	0.000007	0.000004	T -- C -- D	0.000484	0.000031	A -- T -- C -- D	0.003403	0.000082	T -- C	0.000119	0.000015	C	0.010941	0.000147	A -- C -- D	0.001433	0.000053	C -- D	0.973740	0.000226	D	0.005714	0.000107	A -- B -- T -- C -- D	0.000923	0.000043	B -- T -- C	0.000294	0.000024	B -- T -- C -- D	0.001151	0.000048	A -- T -- C	0.000112	0.000015	A -- B -- T -- C	0.000285	0.000024	A -- B -- C -- D	0.000370	0.000027	T -- D	0.000010	0.000004	B -- C -- D	0.000572	0.000034
4.4700	0.0018	0.0001	0.2433	0.9933	0.0067	A -- B -- D	0.000002	0.000002	A	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	B -- T	0.000008	0.000004	A -- B -- T -- D	0.000018	0.000006	A -- C	0.000014	0.000005	A -- D	0.000012	0.000005	A -- T -- D	0.000022	0.000007	<nil>	0.000064	0.000011	A -- B -- C	0.000121	0.000015	B -- C	0.000155	0.000017	T	0.000006	0.000003	T -- C -- D	0.000487	0.000031	A -- T -- C -- D	0.003371	0.000082	T -- C	0.000109	0.000014	C	0.010852	0.000146	A -- C -- D	0.001417	0.000053	C -- D	0.973966	0.000225	D	0.005666	0.000106	A -- B -- T -- C -- D	0.000921	0.000043	B -- T -- C	0.000296	0.000024	B -- T -- C -- D	0.001135	0.000047	A -- T -- C	0.000112	0.000015	A -- B -- T -- C	0.000281	0.000024	A -- B -- C -- D	0.000365	0.000027	T -- D	0.000012	0.000005	B -- C -- D	0.000573	0.000034
4.4800	0.0018	0.0001	0.2412	0.9934	0.0066	A -- B -- D	0.000002	0.000002	A	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	B -- T	0.000008	0.000004	A -- B -- T -- D	0.000018	0.000006	A -- C	0.000014	0.000005	A -- D	0.000012	0.000005	A -- T -- D	0.000022	0.000007	<nil>	0.000060	0.000011	A -- B -- C	0.000121	0.000015	B -- C	0.000155	0.000018	T	0.000006	0.000003	T -- C -- D	0.000475	0.000030	A -- T -- C -- D	0.003342	0.000082	T -- C	0.000095	0.000014	C	0.010754	0.000146	A -- C -- D	0.001404	0.000053	C -- D	0.974219	0.000224	D	0.005612	0.000106	A -- B -- T -- C -- D	0.000919	0.000043	B -- T -- C	0.000295	0.000024	B -- T -- C -- D	0.001129	0.000047	A -- T -- C	0.000112	0.000015	A -- B -- T -- C	0.000279	0.000023	A -- B -- C -- D	0.000353	0.000026	T -- D	0.000011	0.000005	B -- C -- D	0.000568	0.000033
4.4900	0.0018	0.0001	0.2393	0.9934	0.0066	A -- B -- D	0.000002	0.000002	A	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	B -- T	0.000008	0.000004	A -- B -- T -- D	0.000018	0.000006	A -- C	0.000014	0.000005	A -- D	0.000012	0.000005	A -- T -- D	0.000022	0.000007	T -- C	0.000085	0.000013	<nil>	0.000060	0.000011	A -- B -- C	0.000122	0.000016	T	0.000006	0.000003	T -- C -- D	0.000454	0.000030	A -- T -- C -- D	0.003322	0.000081	C	0.010673	0.000145	A -- C -- D	0.001393	0.000053	C -- D	0.974441	0.000223	D	0.005562	0.000105	A -- B -- T -- C -- D	0.000910	0.000042	B -- T -- C	0.000296	0.000024	B -- T -- C -- D	0.001134	0.000047	A -- T -- C	0.000111	0.000015	A -- B -- T -- C	0.000274	0.000023	A -- B -- C -- D	0.000349	0.000026	B -- C	0.000153	0.000017	T -- D	0.000007	0.000004	B -- C -- D	0.000556	0.000033
4.5000	0.0018	0.0001	0.2375	0.9935	0.0065	A	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	T -- D	0.000006	0.000003	B -- T	0.000008	0.000004	A -- B -- T -- D	0.000018	0.000006	A -- C	0.000014	0.000005	A -- B -- D	0.000003	0.000002	A -- D	0.000011	0.000005	A -- T -- D	0.000021	0.000006	T -- C	0.000084	0.000013	<nil>	0.000059	0.000011	T	0.000006	0.000003	A -- T -- C -- D	0.003295	0.000081	C	0.010576	0.000145	A -- C -- D	0.001380	0.000052	A -- B -- T -- C -- D	0.000901	0.000042	B -- T -- C	0.000297	0.000024	C -- D	0.974667	0.000222	D	0.005518	0.000105	B -- T -- C -- D	0.001130	0.000047	A -- T -- C	0.000109	0.000015	A -- B -- T -- C	0.000266	0.000023	T -- C -- D	0.000448	0.000030	A -- B -- C	0.000118	0.000015	A -- B -- C -- D	0.000351	0.000026	B -- C	0.000152	0.000017	B -- C -- D	0.000546	0.000033
4.5100	0.0017	0.0001	0.2356	0.9936	0.0064	A	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	T -- D	0.000006	0.000003	B -- T	0.000008	0.000004	A -- B -- T -- D	0.000018	0.000006	A -- D	0.000010	0.000004	A -- C	0.000012	0.000005	A -- B -- D	0.000004	0.000003	A -- T -- D	0.000017	0.000006	T -- C	0.000092	0.000013	<nil>	0.000058	0.000011	T	0.000006	0.000003	A -- T -- C -- D	0.003282	0.000081	C	0.010474	0.000144	A -- C -- D	0.001370	0.000052	A -- B -- T -- C -- D	0.000877	0.000042	B -- T -- C	0.000296	0.000024	C -- D	0.974897	0.000221	D	0.005459	0.000104	B -- T -- C -- D	0.001134	0.000047	A -- T -- C	0.000104	0.000014	A -- B -- T -- C	0.000265	0.000023	T -- C -- D	0.000441	0.000029	A -- B -- C	0.000120	0.000015	A -- B -- C -- D	0.000341	0.000026	B -- C	0.000150	0.000017	B -- C -- D	0.000543	0.000033
4.5200	0.0017	0.0001	0.2338	0.9936	0.0064	A	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	T -- D	0.000006	0.000003	B -- T	0.000008	0.000004	A -- B -- T -- D	0.000018	0.000006	A -- D	0.000010	0.000004	A -- C	0.000012	0.000005	A -- B -- D	0.000004	0.000003	A -- T -- D	0.000016	0.000006	T -- C	0.000096	0.000014	<nil>	0.000058	0.000011	T	0.000006	0.000003	A -- T -- C -- D	0.003259	0.000081	C	0.010384	0.000143	A -- C -- D	0.001361	0.000052	A -- B -- T -- C -- D	0.000859	0.000041	B -- T -- C	0.000299	0.000024	C -- D	0.975125	0.000220	D	0.005401	0.000104	B -- T -- C -- D	0.001131	0.000047	A -- T -- C	0.000099	0.000014	A -- B -- T -- C	0.000264	0.000023	T -- C -- D	0.000434	0.000029	A -- B -- C	0.000122	0.000016	A -- B -- C -- D	0.000332	0.000026	B -- C	0.000144	0.000017	B -- C -- D	0.000538	0.000033
4.5300	0.0017	0.0000	0.2320	0.9937	0.0063	A	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T -- D	0.000009	0.000004	A -- T	0.000002	0.000002	T -- D	0.000007	0.000004	B -- T	0.000008	0.000004	A -- B -- T -- D	0.000018	0.000006	A -- D	0.000010	0.000004	A -- C	0.000011	0.000005	A -- B -- D	0.000004	0.000003	A -- T -- D	0.000016	0.000006	<nil>	0.000058	0.000011	A -- B -- C	0.000120	0.000015	T	0.000006	0.000003	A -- T -- C -- D	0.003234	0.000080	T -- C	0.000091	0.000013	C	0.010288	0.000143	A -- C -- D	0.001360	0.000052	A -- B -- T -- C -- D	0.000836	0.000041	B -- T -- C	0.000303	0.000024	C -- D	0.975351	0.000219	D	0.005347	0.000103	B -- T -- C -- D	0.001136	0.000047	A -- T -- C	0.000097	0.000014	A -- B -- T -- C	0.000263	0.000023	T -- C -- D	0.000428	0.000029	A -- B -- C -- D	0.000312	0.000025	B -- C	0.000145	0.000017	B -- C -- D	0.000539	0.000033
4.5400	0.0016	0.0000	0.2301	0.9938	0.0062	A	0.000002	0.000002	B -- D	0.000004	0.000003	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	T -- D	0.000008	0.000004	B -- T	0.000008	0.000004	A -- B -- T -- D	0.000016	0.000006	A -- D	0.000010	0.000004	A -- C	0.000010	0.000004	A -- B -- D	0.000002	0.000002	A -- T -- D	0.000016	0.000006	<nil>	0.000058	0.000011	A -- B -- C	0.000118	0.000015	T	0.000006	0.000003	A -- T -- C -- D	0.003210	0.000080	T -- C	0.000090	0.000013	C	0.010189	0.000142	A -- C -- D	0.001350	0.000052	A -- B -- T -- C -- D	0.000821	0.000040	B -- T -- C	0.000312	0.000025	C -- D	0.975583	0.000218	D	0.005290	0.000102	B -- T -- C -- D	0.001147	0.000048	A -- T -- C	0.000093	0.000014	A -- B -- T -- C	0.000257	0.000023	T -- C -- D	0.000405	0.000028	A -- B -- C -- D	0.000308	0.000025	B -- C	0.000140	0.000017	B -- C -- D	0.000533	0.000033
4.5500	0.0016	0.0000	0.2284	0.9938	0.0062	A	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	T -- D	0.000006	0.000003	B -- T	0.000008	0.000004	A -- B -- T -- D	0.000017	0.000006	A -- D	0.000010	0.000004	A -- C	0.000010	0.000004	A -- B -- D	0.000002	0.000002	A -- T -- D	0.000015	0.000005	<nil>	0.000058	0.000011	A -- B -- C	0.000112	0.000015	T	0.000006	0.000003	A -- T -- C -- D	0.003172	0.000079	T -- C	0.000095	0.000014	C	0.010089	0.000141	A -- C -- D	0.001335	0.000052	A -- B -- T -- C -- D	0.000821	0.000040	B -- T -- C	0.000317	0.000025	C -- D	0.975808	0.000217	D	0.005240	0.000102	B -- T -- C -- D	0.001153	0.000048	A -- T -- C	0.000092	0.000014	A -- B -- T -- C	0.000252	0.000022	T -- C -- D	0.000395	0.000028	A -- B -- C -- D	0.000312	0.000025	B -- C	0.000140	0.000017	B -- C -- D	0.000519	0.000032
4.5600	0.0016	0.0000	0.2267	0.9939	0.0061	B -- D	0.000002	0.000002	A	0.000002	0.000002	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	T -- D	0.000006	0.000003	B -- T	0.000008	0.000004	A -- B -- T -- D	0.000018	0.000006	A -- D	0.000010	0.000004	A -- C	0.000009	0.000004	A -- B -- D	0.000002	0.000002	A -- T -- D	0.000014	0.000005	<nil>	0.000058	0.000011	A -- B -- C	0.000113	0.000015	T	0.000006	0.000003	A -- T -- C -- D	0.003146	0.000079	T -- C	0.000098	0.000014	C	0.010007	0.000141	A -- C -- D	0.001323	0.000051	A -- B -- T -- C -- D	0.000806	0.000040	B -- T -- C	0.000310	0.000025	C -- D	0.976021	0.000216	D	0.005178	0.000101	B -- T -- C -- D	0.001138	0.000047	A -- T -- C	0.000095	0.000014	A -- B -- T -- C	0.000251	0.000022	A -- B -- C -- D	0.000299	0.000024	B -- C	0.000136	0.000016	T -- C -- D	0.000409	0.000028	B -- C -- D	0.000522	0.000032
4.5700	0.0016	0.0000	0.2251	0.9940	0.0060	B -- D	0.000002	0.000002	A	0.000002	0.000002	A -- T	0.000002	0.000002	T -- D	0.000006	0.000003	B -- T -- D	0.000012	0.000005	B -- T	0.000006	0.000003	A -- B -- T -- D	0.000018	0.000006	A -- D	0.000010	0.000004	A -- C	0.000008	0.000004	A -- B -- D	0.000002	0.000002	A -- T -- D	0.000014	0.000005	<nil>	0.000058	0.000011	A -- B -- C	0.000117	0.000015	T	0.000006	0.000003	A -- T -- C -- D	0.003121	0.000079	T -- C	0.000098	0.000014	C	0.009935	0.000140	A -- C -- D	0.001313	0.000051	A -- B -- T -- C -- D	0.000801	0.000040	B -- T -- C	0.000314	0.000025	C -- D	0.976215	0.000215	D	0.005134	0.000101	B -- T -- C -- D	0.001115	0.000047	A -- T -- C	0.000092	0.000014	A -- B -- T -- C	0.000245	0.000022	A -- B -- C -- D	0.000289	0.000024	B -- C	0.000130	0.000016	T -- C -- D	0.000417	0.000028	B -- C -- D	0.000517	0.000032
4.5800	0.0016	0.0000	0.2236	0.9940	0.0060	B -- D	0.000002	0.000002	A	0.000002	0.000002	B -- T	0.000006	0.000003	A -- T	0.000002	0.000002	T -- D	0.000006	0.000003	B -- T -- D	0.000012	0.000005	A -- B -- T -- D	0.000018	0.000006	A -- D	0.000010	0.000004	A -- C	0.000008	0.000004	A -- B -- D	0.000002	0.000002	A -- T -- D	0.000014	0.000005	<nil>	0.000056	0.000010	A -- B -- C	0.000118	0.000015	T	0.000006	0.000003	A -- T -- C -- D	0.003102	0.000079	T -- C	0.000099	0.000014	C	0.009863	0.000140	A -- C -- D	0.001311	0.000051	A -- B -- T -- C -- D	0.000791	0.000039	B -- T -- C	0.000313	0.000025	C -- D	0.976402	0.000215	D	0.005083	0.000100	B -- T -- C -- D	0.001108	0.000047	A -- T -- C	0.000090	0.000013	T -- C -- D	0.000428	0.000029	A -- B -- T -- C	0.000236	0.000022	A -- B -- C -- D	0.000277	0.000023	B -- C	0.000126	0.000016	B -- C -- D	0.000510	0.000032
4.5900	0.0016	0.0000	0.2221	0.9941	0.0059	B -- D	0.000002	0.000002	A	0.000002	0.000002	B -- T	0.000006	0.000003	A -- T	0.000002	0.000002	T -- D	0.000002	0.000002	B -- T -- D	0.000012	0.000005	A -- B -- T -- D	0.000018	0.000006	A -- D	0.000010	0.000004	A -- C	0.000008	0.000004	A -- B -- D	0.000002	0.000002	A -- T -- D	0.000014	0.000005	<nil>	0.000054	0.000010	A -- B -- C	0.000116	0.000015	T	0.000006	0.000003	A -- T -- C -- D	0.003074	0.000078	T -- C	0.000105	0.000014	C	0.009791	0.000139	A -- C -- D	0.001299	0.000051	C -- D	0.976589	0.000214	B -- T -- C -- D	0.001099	0.000047	A -- T -- C	0.000089	0.000013	D	0.005043	0.000100	A -- B -- T -- C -- D	0.000786	0.000039	B -- T -- C	0.000308	0.000025	T -- C -- D	0.000427	0.000029	A -- B -- T -- C	0.000231	0.000021	A -- B -- C -- D	0.000277	0.000023	B -- C	0.000126	0.000016	B -- C -- D	0.000501	0.000031
4.6000	0.0016	0.0000	0.2205	0.9941	0.0059	B -- D	0.000002	0.000002	A	0.000002	0.000002	T -- D	0.000002	0.000002	B -- T	0.000006	0.000003	A -- T	0.000002	0.000002	B -- T -- D	0.000012	0.000005	A -- B -- T -- D	0.000018	0.000006	A -- D	0.000010	0.000004	A -- C	0.000008	0.000004	A -- B -- D	0.000002	0.000002	A -- T -- D	0.000014	0.000005	<nil>	0.000054	0.000010	A -- B -- C	0.000114	0.000015	T	0.000006	0.000003	A -- T -- C -- D	0.003038	0.000078	T -- C	0.000098	0.000014	C	0.009731	0.000139	A -- C -- D	0.001292	0.000051	C -- D	0.976783	0.000213	B -- T -- C -- D	0.001085	0.000046	A -- T -- C	0.000090	0.000013	D	0.004988	0.000100	A -- B -- T -- C -- D	0.000789	0.000039	B -- T -- C	0.000310	0.000025	T -- C -- D	0.000425	0.000029	A -- B -- T -- C	0.000223	0.000021	A -- B -- C -- D	0.000274	0.000023	B -- C	0.000125	0.000016	B -- C -- D	0.000499	0.000031
4.6100	0.0016	0.0000	0.2190	0.9942	0.0058	B -- D	0.000002	0.000002	A	0.000002	0.000002	A -- B -- T	0.000001	0.000001	B -- T	0.000006	0.000003	A -- T	0.000002	0.000002	T -- D	0.000004	0.000003	B -- T -- D	0.000010	0.000004	A -- B -- T -- D	0.000017	0.000006	A -- D	0.000010	0.000004	A -- C	0.000008	0.000004	A -- B -- D	0.000002	0.000002	A -- T -- D	0.000014	0.000005	<nil>	0.000054	0.000010	B -- C	0.000124	0.000016	T	0.000006	0.000003	A -- T -- C -- D	0.002992	0.000077	T -- C	0.000096	0.000014	C	0.009636	0.000138	A -- C -- D	0.001282	0.000051	C -- D	0.976986	0.000212	B -- T -- C -- D	0.001067	0.000046	A -- T -- C	0.000090	0.000013	D	0.004934	0.000099	A -- B -- T -- C -- D	0.000802	0.000040	B -- T -- C	0.000308	0.000025	T -- C -- D	0.000443	0.000029	A -- B -- C	0.000114	0.000015	A -- B -- T -- C	0.000225	0.000021	A -- B -- C -- D	0.000274	0.000023	B -- C -- D	0.000490	0.000031
4.6200	0.0016	0.0000	0.2175	0.9942	0.0058	B -- D	0.000002	0.000002	A	0.000002	0.000002	B -- T	0.000006	0.000003	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	T -- D	0.000004	0.000003	A -- B -- T -- D	0.000016	0.000006	A -- D	0.000010	0.000004	A -- C	0.000008	0.000004	A -- B -- D	0.000002	0.000002	A -- T -- D	0.000014	0.000005	T -- C	0.000094	0.000014	<nil>	0.000054	0.000010	T	0.000006	0.000003	A -- T -- C -- D	0.002964	0.000077	C	0.009554	0.000137	A -- C -- D	0.001273	0.000050	C -- D	0.977175	0.000211	B -- T -- C -- D	0.001044	0.000045	A -- T -- C	0.000086	0.000013	D	0.004893	0.000099	A -- B -- T -- C -- D	0.000797	0.000040	B -- T -- C	0.000309	0.000025	T -- C -- D	0.000459	0.000030	A -- B -- C	0.000117	0.000015	A -- B -- T -- C	0.000228	0.000021	A -- B -- C -- D	0.000269	0.000023	B -- C	0.000126	0.000016	B -- C -- D	0.000477	0.000031
4.6300	0.0016	0.0000	0.2159	0.9943	0.0057	B -- D	0.000002	0.000002	A	0.000002	0.000002	B -- T	0.000006	0.000003	B -- T -- D	0.000010	0.000004	A -- T	0.000002	0.000002	T -- D	0.000004	0.000003	A -- B -- T -- D	0.000016	0.000006	A -- D	0.000010	0.000004	A -- C	0.000008	0.000004	A -- B -- D	0.000002	0.000002	A -- T -- D	0.000014	0.000005	T -- C	0.000100	0.000014	<nil>	0.000054	0.000010	T	0.000006	0.000003	A -- T -- C -- D	0.002940	0.000076	C	0.009468	0.000137	A -- C -- D	0.001269	0.000050	C -- D	0.977379	0.000210	B -- T -- C -- D	0.001029	0.000045	A -- T -- C	0.000086	0.000013	D	0.004843	0.000098	A -- B -- T -- C -- D	0.000793	0.000039	B -- T -- C	0.000308	0.000025	T -- C -- D	0.000459	0.000030	A -- B -- C	0.000115	0.000015	A -- B -- T -- C	0.000220	0.000021	A -- B -- C -- D	0.000260	0.000023	B -- C	0.000126	0.000016	B -- C -- D	0.000469	0.000030
4.6400	0.0016	0.0000	0.2140	0.9943	0.0057	B -- D	0.000002	0.000002	A	0.000002	0.000002	B -- T	0.000006	0.000003	B -- T -- D	0.000008	0.000004	A -- T	0.000002	0.000002	T -- D	0.000006	0.000003	A -- B -- T -- D	0.000016	0.000006	A -- D	0.000010	0.000004	A -- T -- D	0.000012	0.000005	A -- C	0.000008	0.000004	A -- B -- D	0.000002	0.000002	T -- C	0.000102	0.000014	<nil>	0.000053	0.000010	T	0.000006	0.000003	A -- T -- C -- D	0.002917	0.000076	C	0.009367	0.000136	A -- C -- D	0.001261	0.000050	C -- D	0.977609	0.000209	B -- T -- C -- D	0.001024	0.000045	A -- T -- C	0.000086	0.000013	D	0.004792	0.000098	A -- B -- T -- C -- D	0.000771	0.000039	B -- T -- C	0.000310	0.000025	T -- C -- D	0.000463	0.000030	A -- B -- C	0.000111	0.000015	A -- B -- T -- C	0.000216	0.000021	A -- B -- C -- D	0.000253	0.000022	B -- C	0.000126	0.000016	B -- C -- D	0.000459	0.000030
